Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
1975-01-01,1976-01-01,100.62,99.54,-1.09,-1.08,365,101.44,99.06,1.98,1.95,0.85
1975-01-02,1976-01-02,100.68,100.26,-0.42,-0.42,365,101.44,99.06,1.98,1.95,0.85
1975-01-03,1976-01-03,99.55,101.05,1.50,1.51,365,101.44,99.06,1.98,1.95,0.85
1975-01-04,1976-01-04,100.36,100.34,-0.02,-0.02,365,101.44,99.06,1.98,1.95,0.85
1975-01-05,1976-01-05,100.80,100.26,-0.54,-0.54,365,101.44,99.06,1.98,1.95,0.85
1975-01-06,1976-01-06,99.86,100.78,0.92,0.92,365,101.44,99.06,1.98,1.95,0.85
1975-01-07,1976-01-07,100.86,100.91,0.05,0.05,365,101.44,99.06,1.98,1.95,0.85
1975-01-08,1976-01-08,100.62,100.42,-0.19,-0.19,365,101.44,99.06,1.98,1.95,0.85
1975-01-09,1976-01-09,99.36,99.97,0.61,0.62,365,101.44,99.06,1.98,1.95,0.85
1975-01-10,1976-01-10,100.03,100.85,0.81,0.81,365,101.44,99.06,1.98,1.95,0.85
1975-01-11,1976-01-11,100.11,101.08,0.98,0.98,365,101.44,99.06,1.98,1.95,0.85
1975-01-12,1976-01-12,99.12,99.90,0.78,0.79,365,101.44,99.06,1.98,1.95,0.85
1975-01-13,1976-01-13,99.53,99.56,0.03,0.03,365,101.44,99.06,1.98,1.95,0.85
1975-01-14,1976-01-14,99.40,100.59,1.19,1.20,365,101.44,99.06,1.98,1.95,0.85
1975-01-15,1976-01-15,99.94,101.02,1.09,1.09,365,101.44,99.06,1.98,1.95,0.85
1975-01-16,1976-01-16,100.58,101.03,0.46,0.45,365,101.44,99.06,1.98,1.95,0.85
1975-01-17,1976-01-17,100.87,100.64,-0.24,-0.23,365,101.44,99.06,1.98,1.95,0.85
1975-01-18,1976-01-18,99.31,100.98,1.67,1.68,365,101.44,99.06,1.98,1.95,0.85
1975-01-19,1976-01-19,100.96,100.13,-0.83,-0.82,365,101.44,99.06,1.98,1.95,0.84
1975-01-20,1976-01-20,100.82,100.52,-0.31,-0.30,365,101.44,99.06,1.98,1.95,0.84
1975-01-21,1976-01-21,99.94,99.76,-0.18,-0.18,365,101.44,99.06,1.98,1.95,0.84
1975-01-22,1976-01-22,100.99,99.78,-1.20,-1.19,365,101.44,99.06,1.98,1.95,0.84
1975-01-23,1976-01-23,100.40,101.28,0.88,0.87,365,101.44,99.06,1.98,1.95,0.84
1975-01-24,1976-01-24,99.46,101.18,1.72,1.73,365,101.44,99.06,1.98,1.95,0.84
1975-01-25,1976-01-25,100.30,100.03,-0.27,-0.27,365,101.44,99.06,1.98,1.95,0.84
1975-01-26,1976-01-26,100.62,100.68,0.06,0.06,365,101.44,99.06,1.98,1.95,0.84
1975-01-27,1976-01-27,100.79,101.06,0.27,0.26,365,101.44,99.06,1.98,1.95,0.84
