Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
2020-03-23,2025-03-22,136.64,1980.40,1843.76,1349.36,1825,4810.97,124.53,3816.56,79.33,4.21
2020-03-24,2025-03-23,139.00,2006.05,1867.05,1343.20,1825,4810.97,124.53,3816.56,79.33,4.21
2020-03-25,2025-03-24,136.23,2081.53,1945.30,1427.95,1825,4810.97,124.53,3816.56,79.33,4.21
2020-03-26,2025-03-25,138.81,2066.62,1927.81,1388.81,1825,4810.97,124.53,3816.56,79.33,4.21
2020-03-27,2025-03-26,131.68,2009.64,1877.96,1426.15,1825,4810.97,124.53,3816.56,79.33,4.20
2020-03-28,2025-03-27,131.24,2003.30,1872.06,1426.44,1825,4810.97,124.53,3816.56,79.33,4.20
2020-03-29,2025-03-28,124.53,1896.15,1771.62,1422.65,1825,4810.97,124.53,3816.56,79.33,4.20
2020-03-30,2025-03-29,132.29,1827.68,1695.39,1281.57,1825,4810.97,132.29,3816.56,79.33,4.20
2020-03-31,2025-03-30,133.10,1807.48,1674.38,1257.99,1825,4810.97,133.10,3816.56,79.33,4.20
2020-04-01,2025-03-31,136.07,1822.14,1686.07,1239.12,1825,4810.97,136.07,3816.56,79.33,4.20
2020-04-02,2025-04-01,141.46,1905.23,1763.77,1246.83,1825,4810.97,141.46,3816.56,79.33,4.20
2020-04-03,2025-04-02,141.48,1794.63,1653.15,1168.47,1825,4810.97,141.48,3816.56,79.33,4.21
2020-04-04,2025-04-03,144.53,1816.31,1671.78,1156.70,1825,4810.97,142.82,3816.56,79.33,4.21
2020-04-05,2025-04-04,142.82,1816.25,1673.43,1171.71,1825,4810.97,142.82,3816.56,79.33,4.21
2020-04-06,2025-04-05,171.78,1805.19,1633.41,950.87,1825,4810.97,152.94,3816.56,79.33,4.18
2020-04-07,2025-04-06,164.70,1579.65,1414.95,859.11,1825,4810.97,152.94,3816.56,79.33,4.19
2020-04-08,2025-04-07,173.21,1552.42,1379.21,796.26,1825,4810.97,152.94,3816.56,79.33,4.19
2020-04-09,2025-04-08,169.89,1472.15,1302.26,766.53,1825,4810.97,152.94,3816.56,79.33,4.19
2020-04-10,2025-04-09,158.16,1669.00,1510.84,955.26,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-11,2025-04-10,158.55,1521.51,1362.96,859.64,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-12,2025-04-11,158.81,1566.02,1407.21,886.10,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-13,2025-04-12,156.81,1643.84,1487.03,948.30,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-14,2025-04-13,158.64,1597.18,1438.54,906.80,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-15,2025-04-14,152.94,1623.79,1470.85,961.72,1825,4810.97,152.94,3816.56,79.33,4.20
2020-04-16,2025-04-15,172.60,1588.70,1416.10,820.45,1825,4810.97,170.65,3816.56,79.33,4.19
2020-04-17,2025-04-16,170.79,1577.24,1406.45,823.50,1825,4810.97,170.65,3816.56,79.33,4.19
2020-04-18,2025-04-17,187.85,1583.68,1395.83,743.06,1825,4810.97,170.65,3816.56,79.33,4.19
2020-04-19,2025-04-18,180.32,1588.56,1408.24,780.97,1825,4810.97,170.65,3816.56,79.33,4.19
2020-04-20,2025-04-19,170.65,1612.74,1442.09,845.06,1825,4810.97,170.65,3816.56,79.33,4.18
2020-04-21,2025-04-20,171.03,1587.31,1416.28,828.09,1825,4810.97,171.03,3816.56,79.33,4.18
2020-04-22,2025-04-21,183.02,1579.70,1396.68,763.13,1825,4810.97,183.02,3816.56,79.33,4.18
2020-04-23,2025-04-22,185.73,1757.04,1571.31,846.02,1825,4810.97,185.73,3816.56,79.33,4.19
2020-04-24,2025-04-23,187.66,1795.87,1608.21,856.98,1825,4810.97,185.77,3816.56,79.33,4.19
2020-04-25,2025-04-24,194.41,1770.44,1576.03,810.67,1825,4810.97,185.77,3816.56,79.33,4.19
2020-04-26,2025-04-25,197.62,1785.94,1588.32,803.72,1825,4810.97,185.77,3816.56,79.33,4.19
2020-04-27,2025-04-26,196.71,1821.45,1624.74,825.96,1825,4810.97,185.77,3816.56,79.33,4.19
2020-04-28,2025-04-27,196.88,1791.85,1594.97,810.12,1825,4810.97,185.77,3816.56,79.33,4.19
2020-04-29,2025-04-28,215.58,1800.19,1584.61,735.04,1825,4810.97,185.77,3816.56,79.33,4.18
2020-04-30,2025-04-29,206.44,1798.47,1592.03,771.18,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-01,2025-04-30,212.16,1793.83,1581.67,745.51,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-02,2025-05-01,214.11,1838.83,1624.72,758.82,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-03,2025-05-02,210.12,1842.84,1632.72,777.04,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-04,2025-05-03,206.76,1833.95,1627.19,786.99,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-05,2025-05-04,205.43,1809.00,1603.57,780.59,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-06,2025-05-05,199.08,1820.05,1620.97,814.23,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-07,2025-05-06,212.30,1816.98,1604.68,755.85,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-08,2025-05-07,211.46,1811.34,1599.88,756.59,1825,4810.97,185.77,3816.56,79.33,4.18
2020-05-09,2025-05-08,210.19,2207.19,1997.00,950.09,1825,4810.97,185.77,3816.56,79.33,4.21
2020-05-10,2025-05-09,187.72,2345.32,2157.60,1149.37,1825,4810.97,185.77,3816.56,79.33,4.20
2020-05-11,2025-05-10,185.77,2583.77,2398.00,1290.84,1825,4810.97,185.77,3816.56,79.33,4.21
2020-05-12,2025-05-11,190.10,2514.75,2324.65,1222.86,1825,4810.97,190.10,3816.56,79.33,4.21
2020-05-13,2025-05-12,199.86,2495.56,2295.70,1148.65,1825,4810.97,194.71,3816.56,79.33,4.21
2020-05-14,2025-05-13,203.31,2680.04,2476.73,1218.20,1825,4810.97,194.71,3816.56,79.33,4.21
2020-05-15,2025-05-14,194.71,2610.07,2415.36,1240.49,1825,4810.97,194.71,3816.56,79.33,4.21
2020-05-16,2025-05-15,200.60,2549.00,2348.40,1170.69,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-17,2025-05-16,206.76,2537.78,2331.02,1127.40,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-18,2025-05-17,214.68,2476.16,2261.48,1053.42,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-19,2025-05-18,214.68,2498.72,2284.04,1063.93,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-20,2025-05-19,209.87,2528.66,2318.79,1104.87,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-21,2025-05-20,198.56,2525.10,2326.54,1171.71,1825,4810.97,198.56,3816.56,79.33,4.21
2020-05-22,2025-05-21,207.35,2552.21,2344.86,1130.87,1825,4810.97,199.91,3816.56,79.33,4.21
2020-05-23,2025-05-22,206.78,2665.10,2458.32,1188.86,1825,4810.97,199.91,3816.56,79.33,4.21
2020-05-24,2025-05-23,199.91,2526.90,2326.99,1164.02,1825,4810.97,199.91,3816.56,79.33,4.21
2020-05-25,2025-05-24,204.20,2530.92,2326.72,1139.43,1825,4810.97,201.04,3816.56,79.33,4.21
2020-05-26,2025-05-25,201.04,2552.23,2351.19,1169.51,1825,4810.97,201.04,3816.56,79.33,4.21
2020-05-27,2025-05-26,208.30,2564.47,2356.17,1131.14,1825,4810.97,208.30,3816.56,79.33,4.21
2020-05-28,2025-05-27,220.33,2662.00,2441.67,1108.19,1825,4810.97,220.33,3816.56,79.33,4.21
2020-05-29,2025-05-28,220.63,2682.10,2461.47,1115.66,1825,4810.97,220.63,3816.56,79.33,4.21
2020-05-30,2025-05-29,243.66,2631.82,2388.16,980.12,1825,4810.97,220.77,3816.56,79.33,4.20
2020-05-31,2025-05-30,231.54,2531.79,2300.25,993.46,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-01,2025-05-31,248.44,2529.32,2280.88,918.08,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-02,2025-06-01,237.81,2540.45,2302.64,968.27,1825,4810.97,220.77,3816.56,79.33,4.19
2020-06-03,2025-06-02,244.65,2609.07,2364.42,966.45,1825,4810.97,220.77,3816.56,79.33,4.19
2020-06-04,2025-06-03,243.35,2594.88,2351.53,966.32,1825,4810.97,220.77,3816.56,79.33,4.19
2020-06-05,2025-06-04,240.08,2608.28,2368.20,986.42,1825,4810.97,220.77,3816.56,79.33,4.19
2020-06-06,2025-06-05,242.08,2415.85,2173.77,897.96,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-07,2025-06-06,244.75,2478.31,2233.56,912.59,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-08,2025-06-07,246.47,2526.17,2279.70,924.94,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-09,2025-06-08,244.00,2510.78,2266.78,929.01,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-10,2025-06-09,248.01,2681.27,2433.26,981.11,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-11,2025-06-10,230.21,2816.15,2585.94,1123.30,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-12,2025-06-11,237.54,2772.57,2535.03,1067.20,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-13,2025-06-12,238.21,2644.51,2406.30,1010.16,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-14,2025-06-13,231.61,2580.25,2348.64,1014.05,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-15,2025-06-14,230.98,2532.75,2301.77,996.52,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-16,2025-06-15,235.35,2548.41,2313.06,982.82,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-17,2025-06-16,233.74,2545.23,2311.49,988.92,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-18,2025-06-17,231.14,2510.96,2279.82,986.34,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-19,2025-06-18,228.83,2525.85,2297.02,1003.81,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-20,2025-06-19,228.93,2521.84,2292.91,1001.58,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-21,2025-06-20,227.95,2407.22,2179.27,956.03,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-22,2025-06-21,243.30,2296.94,2053.64,844.08,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-23,2025-06-22,243.11,2228.57,1985.46,816.69,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-24,2025-06-23,234.56,2413.17,2178.61,928.81,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-25,2025-06-24,232.35,2449.69,2217.34,954.31,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-26,2025-06-25,229.50,2420.23,2190.73,954.57,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-27,2025-06-26,220.77,2417.50,2196.73,995.03,1825,4810.97,220.77,3816.56,79.33,4.20
2020-06-28,2025-06-27,224.82,2424.42,2199.60,978.38,1825,4810.97,224.82,3816.56,79.33,4.20
2020-06-29,2025-06-28,227.84,2437.55,2209.71,969.85,1825,4810.97,225.12,3816.56,79.33,4.20
2020-06-30,2025-06-29,225.49,2501.26,2275.77,1009.26,1825,4810.97,225.12,3816.56,79.33,4.20
2020-07-01,2025-06-30,231.06,2486.37,2255.31,976.07,1825,4810.97,225.12,3816.56,79.33,4.20
2020-07-02,2025-07-01,226.59,2405.70,2179.11,961.70,1825,4810.97,225.12,3816.56,79.33,4.20
2020-07-03,2025-07-02,225.12,2571.33,2346.21,1042.20,1825,4810.97,225.12,3816.56,79.33,4.21
2020-07-04,2025-07-03,229.19,2592.04,2362.85,1030.96,1825,4810.97,228.03,3816.56,79.33,4.21
2020-07-05,2025-07-04,228.03,2508.69,2280.66,1000.16,1825,4810.97,228.03,3816.56,79.33,4.21
2020-07-06,2025-07-05,241.81,2517.09,2275.28,940.94,1825,4810.97,232.77,3816.56,79.33,4.20
2020-07-07,2025-07-06,239.39,2571.14,2331.75,974.04,1825,4810.97,232.77,3816.56,79.33,4.20
2020-07-08,2025-07-07,247.02,2542.50,2295.48,929.27,1825,4810.97,232.77,3816.56,79.33,4.20
2020-07-09,2025-07-08,242.15,2616.29,2374.14,980.44,1825,4810.97,232.77,3816.56,79.33,4.20
2020-07-10,2025-07-09,241.22,2769.99,2528.77,1048.33,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-11,2025-07-10,239.24,2951.31,2712.07,1133.62,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-12,2025-07-11,242.66,2959.03,2716.37,1119.41,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-13,2025-07-12,239.54,2944.27,2704.73,1129.14,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-14,2025-07-13,240.47,2973.01,2732.54,1136.33,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-15,2025-07-14,238.47,3014.66,2776.19,1164.17,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-16,2025-07-15,233.61,3139.33,2905.72,1243.83,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-17,2025-07-16,232.77,3373.10,3140.33,1349.11,1825,4810.97,232.77,3816.56,79.33,4.21
2020-07-18,2025-07-17,235.85,3479.48,3243.63,1375.29,1825,4810.97,235.85,3816.56,79.33,4.21
2020-07-19,2025-07-18,239.16,3549.56,3310.40,1384.18,1825,4810.97,236.17,3816.56,79.33,4.21
2020-07-20,2025-07-19,236.17,3594.34,3358.17,1421.93,1825,4810.97,236.17,3816.56,79.33,4.21
2020-07-21,2025-07-20,245.87,3758.64,3512.77,1428.71,1825,4810.97,245.87,3816.56,79.33,4.21
2020-07-22,2025-07-21,264.18,3764.26,3500.08,1324.88,1825,4810.97,264.18,3816.56,79.33,4.21
2020-07-23,2025-07-22,275.65,3748.64,3472.99,1259.93,1825,4810.97,275.65,3816.56,79.33,4.21
2020-07-24,2025-07-23,279.60,3630.21,3350.61,1198.36,1825,4810.97,279.60,3816.56,79.33,4.21
2020-07-25,2025-07-24,305.67,3708.76,3403.09,1113.32,1825,4810.97,305.67,3816.56,79.33,4.20
2020-07-26,2025-07-25,311.47,3726.01,3414.54,1096.27,1825,4810.97,311.47,3816.56,79.33,4.20
2020-07-27,2025-07-26,322.23,3742.79,3420.56,1061.53,1825,4810.97,317.50,3816.56,79.33,4.20
2020-07-28,2025-07-27,317.50,3874.12,3556.62,1120.20,1825,4810.97,317.50,3816.56,79.33,4.20
2020-07-29,2025-07-28,318.14,3798.95,3480.81,1094.11,1825,4810.97,318.14,3816.56,79.33,4.20
2020-07-30,2025-07-29,335.30,3793.46,3458.16,1031.36,1825,4810.97,320.19,3816.56,79.33,4.20
2020-07-31,2025-07-30,346.94,3810.29,3463.35,998.26,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-01,2025-07-31,387.45,3698.19,3310.74,854.49,1825,4810.97,320.19,3816.56,79.33,4.19
2020-08-02,2025-08-01,371.93,3487.02,3115.09,837.55,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-03,2025-08-02,386.25,3393.40,3007.15,778.55,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-04,2025-08-03,389.79,3497.60,3107.81,797.30,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-05,2025-08-04,400.98,3720.93,3319.95,827.96,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-06,2025-08-05,395.04,3611.81,3216.77,814.29,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-07,2025-08-06,379.57,3684.11,3304.54,870.60,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-08,2025-08-07,397.56,3911.67,3514.11,883.92,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-09,2025-08-08,390.28,4010.54,3620.26,927.61,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-10,2025-08-09,395.71,4262.92,3867.21,977.28,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-11,2025-08-10,378.94,4252.23,3873.29,1022.14,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-12,2025-08-11,387.19,4224.95,3837.76,991.18,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-13,2025-08-12,424.97,4589.80,4164.83,980.03,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-14,2025-08-13,438.51,4751.85,4313.34,983.64,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-15,2025-08-14,432.57,4550.57,4118.00,951.98,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-16,2025-08-15,433.85,4443.12,4009.27,924.11,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-17,2025-08-16,431.26,4425.22,3993.96,926.11,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-18,2025-08-17,422.19,4475.46,4053.27,960.06,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-19,2025-08-18,407.85,4315.29,3907.44,958.06,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-20,2025-08-19,416.04,4075.70,3659.66,879.64,1825,4810.97,320.19,3816.56,79.33,4.20
2020-08-21,2025-08-20,387.98,4336.33,3948.35,1017.67,1825,4810.97,320.19,3816.56,79.33,4.20
