Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
2020-03-23,2021-03-23,136.64,1668.69,1532.05,1121.23,365,1957.47,124.53,534.89,27.33,4.80
2020-03-24,2021-03-24,139.00,1583.24,1444.24,1039.02,365,1957.47,124.53,534.89,27.33,4.81
2020-03-25,2021-03-25,136.23,1586.98,1450.75,1064.93,365,1957.47,124.53,534.89,27.33,4.81
2020-03-26,2021-03-26,138.81,1699.89,1561.08,1124.62,365,1957.47,124.53,534.89,27.33,4.82
2020-03-27,2021-03-27,131.68,1713.94,1582.26,1201.59,365,1957.47,124.53,534.89,27.33,4.81
2020-03-28,2021-03-28,131.24,1686.74,1555.50,1185.23,365,1957.47,124.53,534.89,27.33,4.81
2020-03-29,2021-03-29,124.53,1816.48,1691.95,1358.67,365,1957.47,124.53,534.89,27.33,4.82
2020-03-30,2021-03-30,132.29,1841.40,1709.11,1291.94,365,1957.47,132.29,534.89,27.33,4.81
2020-03-31,2021-03-31,133.10,1919.08,1785.98,1341.83,365,1957.47,133.10,534.89,27.33,4.81
2020-04-01,2021-04-01,136.07,1967.67,1831.60,1346.07,365,1967.67,136.07,534.89,27.33,4.81
2020-04-02,2021-04-02,141.46,2134.46,1993.00,1408.88,365,2134.46,141.46,534.89,27.33,4.82
2020-04-03,2021-04-03,141.48,2009.19,1867.71,1320.12,365,2134.46,141.48,534.89,27.33,4.84
2020-04-04,2021-04-04,144.53,2076.62,1932.09,1336.81,365,2134.46,142.82,534.89,27.33,4.84
2020-04-05,2021-04-05,142.82,2107.73,1964.91,1375.79,365,2134.46,142.82,534.89,27.33,4.84
2020-04-06,2021-04-06,171.78,2112.29,1940.51,1129.65,365,2134.46,152.94,534.89,27.33,4.73
2020-04-07,2021-04-07,164.70,1964.18,1799.48,1092.58,365,2134.46,152.94,534.89,27.33,4.74
2020-04-08,2021-04-08,173.21,2081.11,1907.90,1101.50,365,2134.46,152.94,534.89,27.33,4.74
2020-04-09,2021-04-09,169.89,2066.55,1896.66,1116.40,365,2134.46,152.94,534.89,27.33,4.74
2020-04-10,2021-04-10,158.16,2133.82,1975.66,1249.15,365,2134.46,152.94,534.89,27.33,4.72
2020-04-11,2021-04-11,158.55,2150.54,1991.99,1256.38,365,2150.54,152.94,534.89,27.33,4.72
2020-04-12,2021-04-12,158.81,2137.79,1978.98,1246.13,365,2150.54,152.94,534.89,27.33,4.72
2020-04-13,2021-04-13,156.81,2298.66,2141.85,1365.89,365,2298.66,152.94,534.89,27.33,4.74
2020-04-14,2021-04-14,158.64,2431.86,2273.22,1432.94,365,2431.86,152.94,534.89,27.33,4.74
2020-04-15,2021-04-15,152.94,2517.08,2364.14,1545.80,365,2517.08,152.94,534.89,27.33,4.74
2020-04-16,2021-04-16,172.60,2425.96,2253.36,1305.54,365,2517.08,170.65,534.89,27.33,4.70
2020-04-17,2021-04-17,170.79,2318.01,2147.22,1257.23,365,2517.08,170.65,534.89,27.33,4.71
2020-04-18,2021-04-18,187.85,2240.96,2053.11,1092.95,365,2517.08,170.65,534.89,27.33,4.69
2020-04-19,2021-04-19,180.32,2163.36,1983.04,1099.73,365,2517.08,170.65,534.89,27.33,4.69
2020-04-20,2021-04-20,170.65,2332.45,2161.80,1266.80,365,2517.08,170.65,534.89,27.33,4.69
2020-04-21,2021-04-21,171.03,2357.59,2186.56,1278.47,365,2517.08,171.03,534.89,27.33,4.69
2020-04-22,2021-04-22,183.02,2401.35,2218.33,1212.07,365,2517.08,183.02,534.89,27.33,4.68
2020-04-23,2021-04-23,185.73,2369.67,2183.94,1175.87,365,2517.08,185.73,534.89,27.33,4.68
2020-04-24,2021-04-24,187.66,2216.56,2028.90,1081.16,365,2517.08,185.77,534.89,27.33,4.70
2020-04-25,2021-04-25,194.41,2322.14,2127.73,1094.46,365,2517.08,185.77,534.89,27.33,4.70
2020-04-26,2021-04-26,197.62,2534.90,2337.28,1182.71,365,2534.90,185.77,534.89,27.33,4.72
2020-04-27,2021-04-27,196.71,2667.93,2471.22,1256.28,365,2667.93,185.77,534.89,27.33,4.73
2020-04-28,2021-04-28,196.88,2750.91,2554.03,1297.25,365,2750.91,185.77,534.89,27.33,4.73
2020-04-29,2021-04-29,215.58,2758.46,2542.88,1179.55,365,2758.46,185.77,534.89,27.33,4.71
2020-04-30,2021-04-30,206.44,2775.96,2569.52,1244.68,365,2775.96,185.77,534.89,27.33,4.70
2020-05-01,2021-05-01,212.16,2947.80,2735.64,1289.42,365,2947.80,185.77,534.89,27.33,4.71
2020-05-02,2021-05-02,214.11,2951.98,2737.87,1278.72,365,2951.98,185.77,534.89,27.33,4.71
2020-05-03,2021-05-03,210.12,3431.41,3221.29,1533.07,365,3431.41,185.77,534.89,27.33,4.77
2020-05-04,2021-05-04,206.76,3241.09,3034.33,1467.56,365,3431.41,185.77,534.89,27.33,4.78
2020-05-05,2021-05-05,205.43,3528.86,3323.43,1617.79,365,3528.86,185.77,534.89,27.33,4.80
2020-05-06,2021-05-06,199.08,3491.74,3292.66,1653.94,365,3528.86,185.77,534.89,27.33,4.80
2020-05-07,2021-05-07,212.30,3483.96,3271.66,1541.06,365,3528.86,185.77,534.89,27.33,4.79
2020-05-08,2021-05-08,211.46,3916.25,3704.79,1752.01,365,3916.25,185.77,534.89,27.33,4.82
2020-05-09,2021-05-09,210.19,3927.06,3716.87,1768.34,365,3927.06,185.77,534.89,27.33,4.82
2020-05-10,2021-05-10,187.72,3949.77,3762.05,2004.08,365,3949.77,185.77,534.89,27.33,4.79
2020-05-11,2021-05-11,185.77,4178.02,3992.25,2149.03,365,4178.02,185.77,534.89,27.33,4.79
2020-05-12,2021-05-12,190.10,3811.29,3621.19,1904.89,365,4178.02,190.10,534.89,27.33,4.82
2020-05-13,2021-05-13,199.86,3718.99,3519.13,1760.80,365,4178.02,194.71,534.89,27.33,4.82
2020-05-14,2021-05-14,203.31,4080.13,3876.82,1906.85,365,4178.02,194.71,534.89,27.33,4.84
2020-05-15,2021-05-15,194.71,3644.04,3449.33,1771.52,365,4178.02,194.71,534.89,27.33,4.87
2020-05-16,2021-05-16,200.60,3586.18,3385.58,1687.73,365,4178.02,198.56,591.84,14.17,4.87
2020-05-17,2021-05-17,206.76,3280.73,3073.97,1486.73,365,4178.02,198.56,897.29,21.48,4.89
2020-05-18,2021-05-18,214.68,3377.65,3162.97,1473.34,365,4178.02,198.56,897.29,21.48,4.89
2020-05-19,2021-05-19,214.68,2442.89,2228.21,1037.92,365,4178.02,198.56,1735.13,41.53,5.11
2020-05-20,2021-05-20,209.87,2772.84,2562.97,1221.22,365,4178.02,198.56,1735.13,41.53,5.15
2020-05-21,2021-05-21,198.56,2435.86,2237.30,1126.76,365,4178.02,198.56,1742.16,41.70,5.19
2020-05-22,2021-05-22,207.35,2297.03,2089.68,1007.80,365,4178.02,199.91,1880.99,45.02,5.20
2020-05-23,2021-05-23,206.78,2098.57,1891.79,914.88,365,4178.02,199.91,2079.45,49.77,5.22
2020-05-24,2021-05-24,199.91,2648.77,2448.86,1224.98,365,4178.02,199.91,2079.45,49.77,5.38
2020-05-25,2021-05-25,204.20,2707.49,2503.29,1225.90,365,4178.02,201.04,2079.45,49.77,5.38
2020-05-26,2021-05-26,201.04,2888.94,2687.90,1337.00,365,4178.02,201.04,2079.45,49.77,5.39
2020-05-27,2021-05-27,208.30,2742.48,2534.18,1216.60,365,4178.02,208.30,2079.45,49.77,5.40
2020-05-28,2021-05-28,220.33,2412.36,2192.03,994.88,365,4178.02,220.33,2079.45,49.77,5.43
2020-05-29,2021-05-29,220.63,2278.58,2057.95,932.76,365,4178.02,220.63,2079.45,49.77,5.44
2020-05-30,2021-05-30,243.66,2386.91,2143.25,879.61,365,4178.02,220.77,2079.45,49.77,5.42
2020-05-31,2021-05-31,231.54,2707.38,2475.84,1069.29,365,4178.02,220.77,2079.45,49.77,5.45
2020-06-01,2021-06-01,248.44,2634.23,2385.79,960.31,365,4178.02,220.77,2079.45,49.77,5.45
2020-06-02,2021-06-02,237.81,2706.52,2468.71,1038.10,365,4178.02,220.77,2079.45,49.77,5.44
2020-06-03,2021-06-03,244.65,2856.01,2611.36,1067.39,365,4178.02,220.77,2079.45,49.77,5.45
2020-06-04,2021-06-04,243.35,2691.17,2447.82,1005.88,365,4178.02,220.77,2079.45,49.77,5.46
2020-06-05,2021-06-05,240.08,2629.76,2389.68,995.37,365,4178.02,220.77,2079.45,49.77,5.46
2020-06-06,2021-06-06,242.08,2710.99,2468.91,1019.87,365,4178.02,220.77,2079.45,49.77,5.46
2020-06-07,2021-06-07,244.75,2593.12,2348.37,959.50,365,4178.02,220.77,2079.45,49.77,5.46
2020-06-08,2021-06-08,246.47,2509.23,2262.76,918.07,365,4178.02,220.77,2079.45,49.77,5.47
2020-06-09,2021-06-09,244.00,2610.64,2366.64,969.93,365,4178.02,220.77,2079.45,49.77,5.47
2020-06-10,2021-06-10,248.01,2471.56,2223.55,896.56,365,4178.02,220.77,2079.45,49.77,5.48
2020-06-11,2021-06-11,230.21,2355.09,2124.88,923.02,365,4178.02,220.77,2079.45,49.77,5.47
2020-06-12,2021-06-12,237.54,2369.62,2132.08,897.57,365,4178.02,220.77,2079.45,49.77,5.47
2020-06-13,2021-06-13,238.21,2509.70,2271.49,953.57,365,4178.02,220.77,2079.45,49.77,5.48
2020-06-14,2021-06-14,231.61,2582.12,2350.51,1014.86,365,4178.02,220.77,2079.45,49.77,5.47
2020-06-15,2021-06-15,230.98,2543.60,2312.62,1001.22,365,4178.02,220.77,2079.45,49.77,5.48
2020-06-16,2021-06-16,235.35,2367.70,2132.35,906.03,365,4178.02,220.77,2079.45,49.77,5.49
2020-06-17,2021-06-17,233.74,2372.31,2138.57,914.94,365,4178.02,220.77,2079.45,49.77,5.49
2020-06-18,2021-06-18,231.14,2233.57,2002.43,866.33,365,4178.02,220.77,2079.45,49.77,5.50
2020-06-19,2021-06-19,228.83,2166.61,1937.78,846.82,365,4178.02,220.77,2079.45,49.77,5.50
2020-06-20,2021-06-20,228.93,2243.60,2014.67,880.04,365,4178.02,220.77,2079.45,49.77,5.50
2020-06-21,2021-06-21,227.95,1887.89,1659.94,728.20,365,4178.02,220.77,2290.13,54.81,5.57
2020-06-22,2021-06-22,243.30,1880.83,1637.53,673.05,365,4178.02,220.77,2297.19,54.98,5.56
2020-06-23,2021-06-23,243.11,1968.56,1725.45,709.74,365,4178.02,220.77,2297.19,54.98,5.57
2020-06-24,2021-06-24,234.56,1989.01,1754.45,747.97,365,4178.02,220.77,2297.19,54.98,5.56
2020-06-25,2021-06-25,232.35,1810.27,1577.92,679.11,365,4178.02,220.77,2367.75,56.67,5.59
2020-06-26,2021-06-26,229.50,1830.94,1601.44,697.80,365,4178.02,220.77,2367.75,56.67,5.58
2020-06-27,2021-06-27,220.77,1983.33,1762.56,798.37,365,4178.02,220.77,2367.75,56.67,5.59
2020-06-28,2021-06-28,224.82,2083.80,1858.98,826.87,365,4178.02,224.82,2367.75,56.67,5.60
2020-06-29,2021-06-29,227.84,2165.61,1937.77,850.50,365,4178.02,225.12,2367.75,56.67,5.60
2020-06-30,2021-06-30,225.49,2276.14,2050.65,909.42,365,4178.02,225.12,2367.75,56.67,5.60
2020-07-01,2021-07-01,231.06,2109.29,1878.23,812.88,365,4178.02,225.12,2367.75,56.67,5.62
2020-07-02,2021-07-02,226.59,2155.65,1929.06,851.34,365,4178.02,225.12,2367.75,56.67,5.62
2020-07-03,2021-07-03,225.12,2227.18,2002.06,889.33,365,4178.02,225.12,2367.75,56.67,5.62
2020-07-04,2021-07-04,229.19,2323.27,2094.08,913.69,365,4178.02,228.03,2367.75,56.67,5.62
2020-07-05,2021-07-05,228.03,2196.71,1968.68,863.34,365,4178.02,228.03,2367.75,56.67,5.63
2020-07-06,2021-07-06,241.81,2322.63,2080.82,860.52,365,4178.02,232.77,2367.75,56.67,5.63
2020-07-07,2021-07-07,239.39,2317.12,2077.73,867.93,365,4178.02,232.77,2367.75,56.67,5.63
2020-07-08,2021-07-08,247.02,2114.51,1867.49,756.01,365,4178.02,232.77,2367.75,56.67,5.65
2020-07-09,2021-07-09,242.15,2145.67,1903.52,786.09,365,4178.02,232.77,2367.75,56.67,5.65
2020-07-10,2021-07-10,241.22,2110.47,1869.25,774.92,365,4178.02,232.77,2367.75,56.67,5.65
2020-07-11,2021-07-11,239.24,2140.45,1901.21,794.69,365,4178.02,232.77,2367.75,56.67,5.65
2020-07-12,2021-07-12,242.66,2032.88,1790.22,737.75,365,4178.02,232.77,2367.75,56.67,5.66
2020-07-13,2021-07-13,239.54,1940.61,1701.07,710.14,365,4178.02,232.77,2367.75,56.67,5.66
2020-07-14,2021-07-14,240.47,1994.22,1753.75,729.30,365,4178.02,232.77,2367.75,56.67,5.66
2020-07-15,2021-07-15,238.47,1918.17,1679.70,704.37,365,4178.02,232.77,2367.75,56.67,5.67
2020-07-16,2021-07-16,233.61,1877.05,1643.44,703.50,365,4178.02,232.77,2367.75,56.67,5.67
2020-07-17,2021-07-17,232.77,1899.96,1667.19,716.24,365,4178.02,232.77,2367.75,56.67,5.67
2020-07-18,2021-07-18,235.85,1891.96,1656.11,702.19,365,4178.02,235.85,2367.75,56.67,5.67
2020-07-19,2021-07-19,239.16,1818.60,1579.44,660.41,365,4178.02,236.17,2367.75,56.67,5.67
2020-07-20,2021-07-20,236.17,1786.52,1550.35,656.46,365,4178.02,236.17,2391.50,57.24,5.67
2020-07-21,2021-07-21,245.87,1994.98,1749.11,711.40,365,4178.02,245.87,2391.50,57.24,5.70
2020-07-22,2021-07-22,264.18,2024.74,1760.56,666.42,365,4178.02,264.18,2391.50,57.24,5.69
2020-07-23,2021-07-23,275.65,2125.57,1849.92,671.11,365,4178.02,275.65,2391.50,57.24,5.69
2020-07-24,2021-07-24,279.60,2185.98,1906.38,681.82,365,4178.02,279.60,2391.50,57.24,5.69
2020-07-25,2021-07-25,305.67,2194.34,1888.67,617.88,365,4178.02,305.67,2391.50,57.24,5.67
2020-07-26,2021-07-26,311.47,2228.67,1917.20,615.53,365,4178.02,311.47,2391.50,57.24,5.67
2020-07-27,2021-07-27,322.23,2301.98,1979.75,614.39,365,4178.02,317.50,2391.50,57.24,5.67
2020-07-28,2021-07-28,317.50,2301.12,1983.62,624.76,365,4178.02,317.50,2391.50,57.24,5.67
2020-07-29,2021-07-29,318.14,2383.24,2065.10,649.12,365,4178.02,318.14,2391.50,57.24,5.67
2020-07-30,2021-07-30,335.30,2463.61,2128.31,634.75,365,4178.02,320.19,2391.50,57.24,5.67
2020-07-31,2021-07-31,346.94,2531.75,2184.81,629.74,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-01,2021-08-01,387.45,2556.41,2168.96,559.80,365,4178.02,320.19,2391.50,57.24,5.64
2020-08-02,2021-08-02,371.93,2608.44,2236.51,601.33,365,4178.02,320.19,2391.50,57.24,5.64
2020-08-03,2021-08-03,386.25,2508.21,2121.96,549.37,365,4178.02,320.19,2391.50,57.24,5.64
2020-08-04,2021-08-04,389.79,2725.72,2335.93,599.28,365,4178.02,320.19,2391.50,57.24,5.65
2020-08-05,2021-08-05,400.98,2829.23,2428.25,605.58,365,4178.02,320.19,2391.50,57.24,5.65
2020-08-06,2021-08-06,395.04,2892.36,2497.32,632.17,365,4178.02,320.19,2391.50,57.24,5.65
2020-08-07,2021-08-07,379.57,3162.43,2782.86,733.16,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-08,2021-08-08,397.56,3013.75,2616.19,658.06,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-09,2021-08-09,390.28,3164.94,2774.66,710.94,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-10,2021-08-10,395.71,3141.67,2745.96,693.93,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-11,2021-08-11,378.94,3163.42,2784.48,734.81,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-12,2021-08-12,387.19,3047.29,2660.10,687.03,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-13,2021-08-13,424.97,3324.26,2899.29,682.23,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-14,2021-08-14,438.51,3266.71,2828.20,644.96,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-15,2021-08-15,432.57,3311.12,2878.55,665.45,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-16,2021-08-16,433.85,3147.63,2713.78,625.51,365,4178.02,320.19,2391.50,57.24,5.68
2020-08-17,2021-08-17,431.26,3011.96,2580.70,598.41,365,4178.02,320.19,2391.50,57.24,5.68
2020-08-18,2021-08-18,422.19,3013.52,2591.33,613.78,365,4178.02,320.19,2391.50,57.24,5.68
2020-08-19,2021-08-19,407.85,3184.74,2776.89,680.86,365,4178.02,320.19,2391.50,57.24,5.68
2020-08-20,2021-08-20,416.04,3286.50,2870.46,689.95,365,4178.02,320.19,2391.50,57.24,5.68
2020-08-21,2021-08-21,387.98,3226.59,2838.61,731.64,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-22,2021-08-22,395.46,3241.65,2846.19,719.72,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-23,2021-08-23,390.72,3322.71,2931.99,750.41,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-24,2021-08-24,408.03,3172.57,2764.54,677.53,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-25,2021-08-25,383.34,3228.86,2845.52,742.30,365,4178.02,320.19,2391.50,57.24,5.66
2020-08-26,2021-08-26,386.02,3093.62,2707.60,701.41,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-27,2021-08-27,382.99,3275.87,2892.88,755.34,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-28,2021-08-28,395.54,3246.78,2851.24,720.85,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-29,2021-08-29,398.95,3225.30,2826.35,708.45,365,4178.02,320.19,2391.50,57.24,5.67
2020-08-30,2021-08-30,429.18,3228.46,2799.28,652.24,365,4178.02,320.19,2391.50,57.24,5.66
2020-08-31,2021-08-31,434.14,3435.17,3001.03,691.26,365,4178.02,320.19,2391.50,57.24,5.67
2020-09-01,2021-09-01,475.99,3829.18,3353.19,704.47,365,4178.02,320.19,2391.50,57.24,5.68
2020-09-02,2021-09-02,439.83,3787.70,3347.87,761.17,365,4178.02,320.19,2391.50,57.24,5.66
2020-09-03,2021-09-03,382.46,3939.79,3557.33,930.12,365,4178.02,320.19,2391.50,57.24,5.62
2020-09-04,2021-09-04,385.91,3887.01,3501.10,907.23,365,4178.02,320.19,2391.50,57.24,5.62
2020-09-05,2021-09-05,335.24,3952.33,3617.09,1078.96,365,4178.02,320.19,2391.50,57.24,5.57
2020-09-06,2021-09-06,352.69,3928.40,3575.71,1013.84,365,4178.02,320.19,2391.50,57.24,5.57
2020-09-07,2021-09-07,353.70,3433.48,3079.78,870.73,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-08,2021-09-08,337.45,3499.69,3162.24,937.10,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-09,2021-09-09,351.15,3424.24,3073.09,875.15,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-10,2021-09-10,368.09,3209.41,2841.32,771.91,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-11,2021-09-11,373.99,3266.43,2892.44,773.40,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-12,2021-09-12,388.04,3405.32,3017.28,777.57,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-13,2021-09-13,366.28,3285.40,2919.12,796.96,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-14,2021-09-14,377.26,3436.05,3058.79,810.79,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-15,2021-09-15,364.16,3615.22,3251.06,892.76,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-16,2021-09-16,365.09,3569.26,3204.17,877.64,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-17,2021-09-17,389.54,3398.82,3009.28,772.52,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-18,2021-09-18,384.47,3435.76,3051.29,793.64,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-19,2021-09-19,385.27,3328.85,2943.58,764.03,365,4178.02,320.19,2391.50,57.24,5.61
2020-09-20,2021-09-20,371.02,2966.51,2595.49,699.56,365,4178.02,320.19,2391.50,57.24,5.64
2020-09-21,2021-09-21,340.19,2760.20,2420.01,711.37,365,4178.02,320.19,2391.50,57.24,5.64
2020-09-22,2021-09-22,344.25,3078.88,2734.63,794.37,365,4178.02,320.19,2391.50,57.24,5.66
2020-09-23,2021-09-23,320.19,3154.62,2834.43,885.23,365,4178.02,320.19,2391.50,57.24,5.65
2020-09-24,2021-09-24,349.18,2930.86,2581.68,739.36,365,4178.02,340.85,2391.50,57.24,5.65
2020-09-25,2021-09-25,352.02,2925.34,2573.32,731.02,365,4178.02,340.85,2391.50,57.24,5.65
2020-09-26,2021-09-26,354.23,3064.21,2709.98,765.03,365,4178.02,340.85,2391.50,57.24,5.65
2020-09-27,2021-09-27,357.73,2927.73,2570.00,718.42,365,4178.02,340.85,2391.50,57.24,5.66
2020-09-28,2021-09-28,354.01,2807.44,2453.43,693.04,365,4178.02,340.85,2391.50,57.24,5.66
