Start Date,End Date,Start Price,End Price,Profit/Loss,Profit/Loss %,Days Held,Max Price,Min Price,Max Drawdown,Max Drawdown %,Volatility %
2020-03-23,2021-03-23,6503.53,54355.45,47851.92,735.78,365,61179.79,5882.20,12208.92,21.24,3.61
2020-03-24,2021-03-24,6767.18,52303.02,45535.84,672.89,365,61179.79,5882.20,12208.92,21.24,3.62
2020-03-25,2021-03-25,6694.21,51336.09,44641.88,666.87,365,61179.79,5882.20,12208.92,21.24,3.62
2020-03-26,2021-03-26,6757.95,55055.43,48297.48,714.68,365,61179.79,5882.20,12208.92,21.24,3.64
2020-03-27,2021-03-27,6382.80,55863.73,49480.93,775.22,365,61179.79,5882.20,12208.92,21.24,3.62
2020-03-28,2021-03-28,6252.49,55781.01,49528.52,792.14,365,61179.79,5882.20,12208.92,21.24,3.62
2020-03-29,2021-03-29,5882.20,57626.10,51743.90,879.67,365,61179.79,5882.20,12208.92,21.24,3.60
2020-03-30,2021-03-30,6403.31,58781.54,52378.23,817.99,365,61179.79,6403.31,12208.92,21.24,3.58
2020-03-31,2021-03-31,6423.61,58793.80,52370.19,815.28,365,61179.79,6423.61,12208.92,21.24,3.58
2020-04-01,2021-04-01,6663.63,58730.82,52067.19,781.36,365,61179.79,6629.54,12208.92,21.24,3.58
2020-04-02,2021-04-02,6804.42,58987.80,52183.38,766.90,365,61179.79,6629.54,12208.92,21.24,3.58
2020-04-03,2021-04-03,6743.68,57074.97,50331.29,746.35,365,61179.79,6629.54,12208.92,21.24,3.58
2020-04-04,2021-04-04,6875.95,58219.43,51343.48,746.71,365,61179.79,6629.54,12208.92,21.24,3.58
2020-04-05,2021-04-05,6781.64,59119.56,52337.92,771.76,365,61179.79,6629.54,12208.92,21.24,3.58
2020-04-06,2021-04-06,7347.22,58010.35,50663.13,689.56,365,61179.79,6629.54,12208.92,21.24,3.56
2020-04-07,2021-04-07,7201.57,55951.98,48750.41,676.94,365,61179.79,6629.54,12208.92,21.24,3.56
2020-04-08,2021-04-08,7367.37,58084.46,50717.09,688.40,365,61179.79,6629.54,12208.92,21.24,3.57
2020-04-09,2021-04-09,7294.55,58106.85,50812.30,696.58,365,61179.79,6629.54,12208.92,21.24,3.56
2020-04-10,2021-04-10,6876.49,59784.80,52908.31,769.41,365,61179.79,6629.54,12208.92,21.24,3.55
2020-04-11,2021-04-11,6887.60,59980.45,53092.85,770.85,365,61179.79,6629.54,12208.92,21.24,3.55
2020-04-12,2021-04-12,6913.76,59845.76,52932.00,765.60,365,61179.79,6629.54,12208.92,21.24,3.55
2020-04-13,2021-04-13,6859.43,63558.48,56699.05,826.59,365,63558.48,6629.54,12208.92,21.24,3.56
2020-04-14,2021-04-14,6879.44,62964.27,56084.83,815.25,365,63558.48,6629.54,12208.92,21.24,3.56
2020-04-15,2021-04-15,6629.54,63233.03,56603.49,853.81,365,63558.48,6629.54,12208.92,21.24,3.56
2020-04-16,2021-04-16,7114.55,61416.41,54301.86,763.25,365,63558.48,6842.45,12208.92,21.24,3.54
2020-04-17,2021-04-17,7037.12,60056.07,53018.95,753.42,365,63558.48,6842.45,12208.92,21.24,3.55
2020-04-18,2021-04-18,7264.29,56246.82,48982.53,674.29,365,63558.48,6842.45,12208.92,21.24,3.56
2020-04-19,2021-04-19,7132.88,55680.11,48547.23,680.61,365,63558.48,6842.45,12208.92,21.24,3.56
2020-04-20,2021-04-20,6842.45,56496.06,49653.61,725.67,365,63558.48,6842.45,12208.92,21.24,3.55
2020-04-21,2021-04-21,6855.11,53803.25,46948.14,684.86,365,63558.48,6855.11,12208.92,21.24,3.56
2020-04-22,2021-04-22,7135.41,51717.61,44582.20,624.80,365,63558.48,7135.41,12208.92,21.24,3.57
2020-04-23,2021-04-23,7489.25,51178.03,43688.78,583.35,365,63558.48,7489.25,12380.45,19.48,3.56
2020-04-24,2021-04-24,7509.44,50115.99,42606.55,567.37,365,63558.48,7509.44,13442.49,21.15,3.56
2020-04-25,2021-04-25,7546.92,49120.97,41574.05,550.87,365,63558.48,7546.92,14437.51,22.72,3.57
2020-04-26,2021-04-26,7701.35,54062.29,46360.94,601.98,365,63558.48,7701.35,14437.51,22.72,3.60
2020-04-27,2021-04-27,7787.41,55073.48,47286.07,607.21,365,63558.48,7760.32,14437.51,22.72,3.60
2020-04-28,2021-04-28,7760.32,54877.94,47117.62,607.16,365,63558.48,7760.32,14437.51,22.72,3.60
2020-04-29,2021-04-29,8784.96,53581.58,44796.62,509.92,365,63558.48,8568.88,14437.51,22.72,3.54
